Temperature,Humidity,Pressure,CO,CO2,Fire
27.3,50.1,1030.0,0.43,642.0,False
28.8,46.3,1030.0,0.3,863.0,False
28.6,46.6,1030.0,0.0,480.0,False
27.5,52.0,1030.0,0.0,759.0,False
27.1,50.8,1030.0,0.33,579.0,False
28.8,45.5,1030.0,0.56,994.0,False
27.7,48.3,1030.0,0.0,723.0,False
27.7,48.6,1030.0,0.0,953.0,False
28.1,47.4,1030.0,0.0,306.0,False
27.3,50.0,1030.0,0.52,643.0,False
28.8,46.2,1030.0,0.25,884.0,False
28.6,46.8,1030.0,0.0,486.0,False
27.5,50.5,1030.0,0.0,766.0,False
27.1,50.7,1030.0,0.3,580.0,False
28.9,45.5,1030.0,0.6,1039.0,False
27.8,48.2,1030.0,0.0,747.0,False
27.7,48.6,1030.0,0.0,955.0,False
28.1,47.5,1030.0,0.0,611.0,False
27.4,50.0,1030.0,0.41,653.0,False
28.8,46.3,1030.0,0.23,734.0,False
28.6,46.9,1030.0,0.0,490.0,False
27.5,50.6,1030.0,0.0,773.0,False
27.1,50.5,1030.0,0.36,583.0,False
28.9,45.6,1030.0,0.6,1034.0,False
27.8,48.3,1030.0,0.03,602.0,False
27.8,48.6,1030.0,0.0,939.0,False
28.1,47.6,1030.0,0.0,560.0,False
27.4,50.0,1030.0,0.57,643.0,False
28.8,46.3,1030.0,0.32,391.0,False
28.7,46.7,1030.0,0.0,520.0,False
27.4,50.7,1030.0,0.0,779.0,False
27.1,50.6,1030.0,0.39,583.0,False
28.9,45.6,1030.0,0.59,981.0,False
27.8,48.3,1030.0,0.03,656.0,False
27.8,48.6,1030.0,0.0,953.0,False
28.1,47.4,1030.0,0.0,390.0,False
27.4,50.0,1030.0,0.48,626.0,False
28.8,46.3,1030.0,0.36,807.0,False
28.7,46.7,1030.0,0.11,463.0,False
27.4,50.7,1030.0,0.0,779.0,False
27.2,50.6,1030.0,0.38,584.0,False
28.9,45.5,1030.0,0.61,960.0,False
27.8,48.2,1030.0,0.21,735.0,False
27.8,48.6,1030.0,0.0,945.0,False
28.2,47.3,1030.0,0.0,384.0,False
27.4,50.0,1030.0,0.68,645.0,False
28.9,46.1,1030.0,0.3,888.0,False
28.7,46.8,1030.0,0.0,604.0,False
27.5,50.9,1030.0,0.0,779.0,False
27.2,50.5,1030.0,0.37,586.0,False
28.9,45.5,1030.0,0.63,975.0,False
27.9,48.2,1030.0,0.26,736.0,False
27.8,48.5,1030.0,0.0,945.0,False
28.2,47.4,1030.0,0.0,328.0,False
27.4,49.9,1030.0,0.61,661.0,False
28.9,45.9,1030.0,0.27,659.0,False
28.7,46.8,1030.0,0.0,536.0,False
27.5,50.8,1030.0,0.0,779.0,False
27.2,50.4,1030.0,0.33,590.0,False
28.9,45.5,1030.0,0.6,1008.0,False
27.8,48.0,1030.0,0.08,726.0,False
27.8,48.4,1030.0,0.0,946.0,False
28.3,47.3,1030.0,0.0,304.0,False
27.4,49.9,1030.0,0.53,662.0,False
29.0,45.9,1030.0,0.21,344.0,False
28.7,46.7,1030.0,0.0,599.0,False
27.5,50.7,1030.0,0.0,776.0,False
27.2,50.2,1030.0,0.4,592.0,False
28.9,45.5,1030.0,0.48,1018.0,False
27.8,47.9,1030.0,0.0,701.0,False
27.8,48.3,1030.0,0.0,935.0,False
28.3,47.2,1030.0,0.0,249.0,False
27.4,49.8,1030.0,0.54,660.0,False
29.0,45.9,1030.0,0.29,792.0,False
28.8,46.6,1030.0,0.0,518.0,False
27.5,50.4,1030.0,0.0,782.0,False
27.2,50.2,1030.0,0.42,592.0,False
29.0,45.4,1030.0,0.55,1016.0,False
27.8,48.0,1030.0,0.24,705.0,False
27.8,48.4,1030.0,0.0,930.0,False
28.3,47.2,1030.0,0.0,194.0,False
27.4,49.9,1030.0,0.67,654.0,False
29.0,46.0,1030.0,0.42,867.0,False
28.7,46.7,1030.0,0.0,492.0,False
27.5,50.5,1030.0,0.0,779.0,False
27.2,50.2,1030.0,0.45,591.0,False
29.0,45.4,1030.0,0.49,967.0,False
27.9,48.0,1030.0,0.05,761.0,False
27.8,48.6,1030.0,0.0,933.0,False
28.3,47.2,1030.0,0.0,614.0,False
27.5,49.7,1030.0,0.6,650.0,False
29.0,45.9,1030.0,0.38,876.0,False
28.8,46.6,1030.0,0.0,494.0,False
27.5,50.5,1030.0,0.0,778.0,False
27.3,50.0,1030.0,0.49,590.0,False
29.0,45.4,1030.0,0.7,962.0,False
27.9,48.1,1030.0,0.01,745.0,False
27.8,48.7,1030.0,0.0,940.0,False
28.3,47.0,1030.0,0.0,513.0,False
27.5,49.8,1030.0,0.67,653.0,False
29.1,45.8,1030.0,0.43,582.0,False
29.0,46.3,1030.0,0.0,536.0,False
27.5,50.3,1030.0,0.0,778.0,False
27.3,49.9,1030.0,0.48,590.0,False
29.0,45.3,1030.0,0.79,1021.0,False
27.9,48.1,1030.0,0.0,760.0,False
27.8,48.7,1030.0,0.0,939.0,False
28.4,47.0,1030.0,0.0,495.0,False
27.5,49.9,1030.0,0.59,643.0,False
29.0,45.9,1030.0,0.37,702.0,False
29.0,46.0,1030.0,0.07,634.0,False
27.5,50.5,1030.0,0.0,778.0,False
27.3,50.1,1030.0,0.47,590.0,False
29.0,45.3,1030.0,0.65,1034.0,False
28.0,48.0,1030.0,0.03,723.0,False
27.8,48.7,1030.0,0.0,945.0,False
28.4,46.9,1030.0,0.0,513.0,False
27.5,49.8,1030.0,0.52,621.0,False
29.0,46.0,1030.0,0.34,853.0,False
29.0,46.2,1030.0,0.02,435.0,False
27.5,50.2,1030.0,0.0,772.0,False
27.4,49.9,1030.0,0.47,593.0,False
29.1,45.3,1030.0,0.63,1019.0,False
28.0,48.0,1030.0,0.23,737.0,False
27.8,48.7,1030.0,0.0,954.0,False
28.4,46.7,1030.0,0.0,364.0,False
27.5,49.8,1030.0,0.66,635.0,False
29.0,45.9,1030.0,0.38,849.0,False
28.9,46.3,1030.0,0.12,518.0,False
27.4,50.4,1030.0,0.0,773.0,False
27.4,49.7,1030.0,0.46,593.0,False
29.1,45.2,1030.0,0.49,954.0,False
28.0,47.8,1030.0,0.0,772.0,False
27.8,48.5,1030.0,0.0,949.0,False
28.4,46.6,1030.0,0.0,228.0,False
27.5,49.6,1030.0,0.67,650.0,False
29.0,45.8,1030.0,0.4,525.0,False
28.9,46.2,1030.0,0.0,388.0,False
27.5,50.4,1030.0,0.0,774.0,False
27.3,49.9,1030.0,0.49,593.0,False
29.1,44.9,1030.0,0.54,958.0,False
28.0,47.7,1030.0,0.0,754.0,False
27.8,48.5,1030.0,0.0,915.0,False
28.4,46.6,1030.0,0.0,251.0,False
27.6,49.4,1030.0,0.63,654.0,False
29.1,45.7,1030.0,0.34,308.0,False
29.0,46.0,1030.0,0.0,242.0,False
27.5,50.1,1030.0,0.0,775.0,False
27.4,49.5,1030.0,0.46,594.0,False
29.1,44.8,1030.0,0.56,1003.0,False
28.0,47.5,1030.0,0.0,756.0,False
27.8,48.4,1030.0,0.0,920.0,False
28.5,46.6,1030.0,0.0,146.0,False
27.5,49.4,1030.0,0.58,640.0,False
29.1,45.6,1030.0,0.33,629.0,False
29.0,45.9,1030.0,0.0,284.0,False
27.5,50.0,1030.0,0.0,774.0,False
27.4,49.6,1030.0,0.49,594.0,False
29.1,44.9,1030.0,0.62,1019.0,False
28.1,47.3,1030.0,0.0,737.0,False
27.8,48.4,1030.0,0.0,929.0,False
28.5,46.6,1030.0,0.0,642.0,False
27.6,49.4,1030.0,0.51,621.0,False
29.1,45.6,1030.0,0.37,861.0,False
29.1,45.9,1030.0,0.0,272.0,False
27.5,50.0,1030.0,0.0,772.0,False
27.4,49.5,1030.0,0.49,592.0,False
29.1,44.9,1030.0,0.62,984.0,False
28.1,47.2,1030.0,0.0,736.0,False
27.9,48.3,1030.0,0.0,934.0,False
28.5,46.4,1030.0,0.0,415.0,False
27.6,49.2,1030.0,0.77,623.0,False
29.1,45.6,1030.0,0.37,683.0,False
29.0,45.9,1030.0,0.23,589.0,False
27.5,49.9,1030.0,0.0,767.0,False
27.4,49.9,1030.0,0.48,589.0,False
29.1,44.8,1030.0,0.62,912.0,False
28.1,47.3,1030.0,0.0,728.0,False
27.9,48.1,1030.0,0.0,933.0,False
28.5,46.4,1030.0,0.0,401.0,False
27.6,49.1,1030.0,0.76,639.0,False
29.2,45.3,1030.0,0.27,335.0,False
29.0,45.9,1030.0,0.14,658.0,False
27.5,50.3,1030.0,0.0,767.0,False
27.4,49.9,1030.0,0.41,588.0,False
29.1,44.8,1030.0,0.63,934.0,False
28.1,47.1,1030.0,0.0,758.0,False
28.0,47.9,1030.0,0.0,934.0,False
28.5,46.4,1030.0,0.0,532.0,False
27.6,49.1,1030.0,0.66,605.0,False
29.2,45.3,1030.0,0.23,673.0,False
29.1,45.8,1030.0,0.05,648.0,False
27.5,50.1,1030.0,0.0,766.0,False
27.4,50.0,1030.0,0.42,587.0,False
29.1,44.8,1030.0,0.58,1024.0,False
28.2,47.1,1030.0,0.0,742.0,False
28.1,47.8,1030.0,0.0,928.0,False
28.5,46.5,1030.0,0.0,245.0,False
27.6,49.0,1030.0,0.66,610.0,False
29.3,45.1,1030.0,0.56,855.0,False
29.1,45.7,1030.0,0.09,405.0,False
27.5,50.4,1030.0,0.0,764.0,False
27.4,49.5,1030.0,0.44,587.0,False
29.1,44.8,1030.0,0.6,1010.0,False
28.2,47.1,1030.0,0.3,678.0,False
28.1,47.7,1030.0,0.0,925.0,False
28.5,46.4,1030.0,0.0,220.0,False
27.6,49.1,1030.0,0.66,636.0,False
29.3,45.1,1030.0,0.55,829.0,False
29.1,45.7,1030.0,0.22,599.0,False
27.5,50.3,1030.0,0.0,762.0,False
27.4,50.2,1030.0,0.5,586.0,False
29.1,44.8,1030.0,0.61,1016.0,False
28.2,47.0,1030.0,0.34,629.0,False
28.1,47.7,1030.0,0.0,934.0,False
28.5,46.4,1030.0,0.0,251.0,False
27.6,49.0,1030.0,0.66,637.0,False
29.3,45.1,1030.0,0.5,584.0,False
29.1,45.6,1030.0,0.0,544.0,False
27.5,50.4,1030.0,0.0,761.0,False
27.4,49.8,1030.0,0.53,583.0,False
29.1,44.7,1030.0,0.58,944.0,False
28.3,47.0,1030.0,0.1,646.0,False
28.1,47.6,1030.0,0.0,938.0,False
28.5,46.5,1030.0,0.0,151.0,False
27.6,49.0,1030.0,0.73,623.0,False
29.3,45.1,1030.0,0.41,679.0,False
29.2,45.5,1030.0,0.0,527.0,False
27.5,50.4,1030.0,0.0,756.0,False
27.4,49.9,1030.0,0.51,584.0,False
29.2,44.8,1030.0,0.59,937.0,False
28.3,46.9,1030.0,0.18,707.0,False
28.1,47.5,1030.0,0.0,928.0,False
28.5,46.2,1030.0,0.0,581.0,False
27.7,49.1,1030.0,0.65,628.0,False
29.2,45.1,1030.0,0.36,812.0,False
29.2,45.4,1030.0,0.0,479.0,False
27.5,50.3,1030.0,0.0,752.0,False
27.4,49.7,1030.0,0.4,580.0,False
29.2,44.7,1030.0,0.44,1007.0,False
28.3,46.9,1030.0,0.0,739.0,False
28.2,47.4,1030.0,0.0,929.0,False
28.6,46.0,1030.0,0.0,355.0,False
27.6,49.1,1030.0,0.69,639.0,False
29.2,45.2,1030.0,0.27,409.0,False
29.2,45.3,1030.0,0.07,531.0,False
27.5,50.5,1030.0,0.0,750.0,False
27.4,49.6,1030.0,0.44,574.0,False
29.2,44.6,1030.0,0.41,1026.0,False
28.3,46.9,1030.0,0.0,723.0,False
28.2,47.3,1030.0,0.0,920.0,False
28.6,46.2,1030.0,0.0,372.0,False
27.7,48.9,1030.0,0.7,649.0,False
29.2,45.3,1030.0,0.4,715.0,False
29.2,45.3,1030.0,0.205,627.0,False
27.5,50.7,1030.0,0.0,758.0,False
27.4,50.3,1030.0,0.46,575.0,False
29.2,44.5,1030.0,0.7,1010.0,False
28.3,46.8,1030.0,0.0,708.0,False
28.2,47.2,1030.0,0.0,897.0,False
28.6,46.2,1030.0,0.0,348.0,False
27.7,48.9,1030.0,0.66,639.0,False
29.2,45.2,1030.0,0.48,382.0,False
29.1,45.4,1030.0,0.12,602.0,False
27.5,50.9,1030.0,0.0,757.0,False
27.4,49.8,1030.0,0.5,576.0,False
29.3,44.5,1030.0,0.56,968.0,False
28.3,46.7,1030.0,0.0,585.0,False
28.3,47.2,1030.0,0.0,911.0,False
28.6,46.1,1030.0,0.0,315.0,False
27.7,48.9,1030.0,0.57,630.0,False
29.2,45.1,1030.0,0.43,846.0,False
29.1,45.4,1030.0,0.28,366.0,False
27.5,50.6,1030.0,0.0,757.0,False
27.4,50.2,1030.0,0.44,574.0,False
29.3,44.4,1030.0,0.56,958.0,False
28.3,46.6,1030.0,0.0,633.0,False
28.3,47.1,1030.0,0.0,911.0,False
28.6,46.1,1030.0,0.0,210.0,False
27.7,48.8,1030.0,0.67,637.0,False
29.3,45.0,1030.0,0.49,858.0,False
29.1,45.4,1030.0,0.0,339.0,False
27.5,50.4,1030.0,0.0,754.0,False
27.3,49.8,1030.0,0.39,577.0,False
29.3,44.3,1030.0,0.69,991.0,False
28.3,46.6,1030.0,0.25,717.0,False
28.3,47.1,1030.0,0.0,911.0,False
28.6,46.1,1030.0,0.0,228.0,False
27.7,48.7,1030.0,0.65,643.0,False
29.3,45.0,1030.0,0.46,652.0,False
29.1,45.4,1030.0,0.0,229.0,False
27.5,50.4,1030.0,0.0,752.0,False
27.3,49.8,1030.0,0.43,576.0,False
29.3,44.3,1030.0,0.69,991.0,False
28.4,46.6,1030.0,0.27,688.0,False
28.3,47.1,1030.0,0.0,911.0,False
28.6,46.1,1030.0,0.0,407.0,False
27.7,48.7,1030.0,0.65,643.0,False
29.3,44.8,1030.0,0.59,647.0,False
29.1,45.4,1030.0,0.0,433.0,False
27.5,50.1,1030.0,0.0,750.0,False
27.3,49.7,1030.0,0.41,576.0,False
29.3,44.5,1030.0,0.71,1002.0,False
28.4,46.7,1030.0,0.02,720.0,False
28.2,47.1,1030.0,0.0,916.0,False
28.6,46.1,1030.0,0.0,413.0,False
27.8,48.8,1030.0,0.61,638.0,False
29.4,44.8,1030.0,0.29,803.0,False
29.1,45.4,1030.0,0.0,479.0,False
27.5,50.2,1030.0,0.0,751.0,False
27.3,49.5,1030.0,0.45,575.0,False
29.3,44.5,1030.0,0.69,975.0,False
28.4,46.6,1030.0,0.0,711.0,False
28.2,47.0,1030.0,0.0,927.0,False
28.6,46.0,1030.0,0.0,429.0,False
27.8,48.7,1030.0,0.52,628.0,False
29.4,44.6,1030.0,0.45,833.0,False
29.1,45.4,1030.0,0.03,520.0,False
27.5,50.4,1030.0,0.0,751.0,False
27.3,49.6,1030.0,0.5,574.0,False
29.3,44.3,1030.0,0.58,933.0,False
28.4,46.5,1030.0,0.0,700.0,False
28.3,47.0,1030.0,0.0,918.0,False
28.7,45.9,1030.0,0.0,502.0,False
27.8,48.6,1030.0,0.49,607.0,False
29.4,44.5,1030.0,0.52,732.0,False
29.2,45.3,1030.0,0.05,610.0,False
27.5,50.4,1030.0,0.0,746.0,False
27.3,49.5,1030.0,0.48,572.0,False
29.4,44.2,1030.0,0.78,963.0,False
28.5,46.5,1030.0,0.0,760.0,False
28.3,46.9,1030.0,0.0,923.0,False
28.7,45.9,1030.0,0.0,554.0,False
27.8,48.4,1030.0,0.56,588.0,False
29.4,44.5,1030.0,0.53,528.0,False
29.3,45.1,1030.0,0.01,464.0,False
27.5,50.2,1030.0,0.0,747.0,False
27.3,49.7,1030.0,0.4,572.0,False
29.4,44.1,1030.0,0.66,1013.0,False
28.5,46.4,1030.0,0.0,732.0,False
28.3,46.9,1030.0,0.0,923.0,False
28.7,45.7,1030.0,0.0,179.0,False
27.8,48.5,1030.0,0.56,606.0,False
29.5,44.5,1030.0,0.47,733.0,False
29.3,45.1,1030.0,0.0,470.0,False
27.6,49.8,1030.0,0.0,750.0,False
27.3,49.6,1030.0,0.38,573.0,False
29.4,44.1,1030.0,0.62,1031.0,False
28.5,46.3,1030.0,0.0,732.0,False
28.3,46.9,1030.0,0.0,923.0,False
28.7,45.7,1030.0,0.0,299.0,False
27.8,48.6,1030.0,0.68,600.0,False
29.5,44.4,1030.0,0.48,814.0,False
29.2,45.1,1030.0,0.0,298.0,False
27.7,50.0,1030.0,0.0,749.0,False
27.4,49.6,1030.0,0.5,571.0,False
29.4,44.1,1030.0,0.69,998.0,False
28.5,46.3,1030.0,0.0,682.0,False
28.3,46.9,1030.0,0.0,922.0,False
28.8,45.4,1030.0,0.0,317.0,False
27.8,48.6,1030.0,0.61,598.0,False
29.5,44.4,1030.0,0.49,367.0,False
29.3,45.1,1030.0,0.0,157.0,False
27.7,49.6,1030.0,0.0,753.0,False
27.4,49.4,1030.0,0.44,572.0,False
29.4,44.1,1030.0,0.63,959.0,False
28.5,46.3,1030.0,0.0,685.0,False
28.3,46.9,1030.0,0.0,876.0,False
28.8,45.4,1030.0,0.0,591.0,False
27.8,48.6,1030.0,0.75,599.0,False
29.5,44.3,1030.0,0.57,617.0,False
29.3,45.0,1030.0,0.0,259.0,False
27.7,49.6,1030.0,0.0,753.0,False
27.5,49.3,1030.0,0.44,576.0,False
29.4,44.0,1030.0,0.65,959.0,False
28.5,46.2,1030.0,0.0,720.0,False
28.3,46.9,1030.0,0.0,905.0,False
28.8,45.4,1030.0,0.0,458.0,False
27.8,48.5,1030.0,0.72,612.0,False
29.5,44.3,1030.0,0.57,554.0,False
29.3,45.0,1030.0,0.0,244.0,False
27.7,50.1,1030.0,0.0,754.0,False
27.5,49.3,1030.0,0.49,576.0,False
29.4,44.0,1030.0,0.65,1014.0,False
28.5,46.2,1030.0,0.0,731.0,False
28.2,47.1,1030.0,0.0,907.0,False
28.8,45.5,1030.0,0.0,449.0,False
27.9,48.4,1030.0,0.58,618.0,False
29.6,44.2,1030.0,0.58,719.0,False
29.2,45.1,1030.0,0.14,154.0,False
27.8,49.7,1030.0,0.0,752.0,False
27.5,49.2,1030.0,0.46,575.0,False
29.4,44.0,1030.0,0.61,1004.0,False
28.5,46.2,1030.0,0.0,701.0,False
28.2,47.1,1030.0,0.0,912.0,False
28.8,45.5,1030.0,0.0,506.0,False
27.9,48.4,1030.0,0.67,611.0,False
29.6,44.1,1030.0,0.49,793.0,False
29.2,45.1,1030.0,0.31,598.0,False
27.7,49.9,1030.0,0.0,758.0,False
27.5,49.3,1030.0,0.53,574.0,False
29.5,44.0,1030.0,0.63,966.0,False
28.5,46.1,1030.0,0.0,706.0,False
28.2,47.1,1030.0,0.0,925.0,False
28.8,45.5,1030.0,0.0,295.0,False
27.9,48.4,1030.0,0.64,607.0,False
29.6,44.2,1030.0,0.49,563.0,False
29.3,45.1,1030.0,0.0,317.0,False
27.7,50.1,1030.0,0.0,761.0,False
27.5,49.3,1030.0,0.48,575.0,False
29.5,44.0,1030.0,0.42,929.0,False
28.5,46.1,1030.0,0.0,705.0,False
28.3,47.0,1030.0,0.0,919.0,False
28.8,45.4,1030.0,0.0,199.0,False
27.9,48.4,1030.0,0.65,625.0,False
29.6,44.2,1030.0,0.54,464.0,False
29.3,44.9,1030.0,0.0,580.0,False
27.7,50.1,1030.0,0.0,763.0,False
27.5,49.2,1030.0,0.44,575.0,False
29.5,43.9,1030.0,0.41,940.0,False
28.5,46.2,1030.0,0.0,715.0,False
28.3,47.0,1030.0,0.0,920.0,False
28.8,45.4,1030.0,0.0,266.0,False
27.9,48.4,1030.0,0.66,634.0,False
29.5,44.3,1030.0,0.51,846.0,False
29.6,44.5,1030.0,0.0,317.0,False
27.7,49.7,1030.0,0.0,764.0,False
27.5,49.1,1030.0,0.48,573.0,False
29.4,44.0,1030.0,0.48,980.0,False
28.5,46.1,1030.0,0.0,727.0,False
28.3,47.1,1030.0,0.0,919.0,False
28.8,45.4,1030.0,0.0,239.0,False
27.9,48.4,1030.0,0.7,626.0,False
29.5,44.3,1030.0,0.55,833.0,False
29.6,44.4,1030.0,0.0,177.0,False
27.7,49.7,1030.0,0.0,761.0,False
27.6,49.0,1030.0,0.55,570.0,False
29.4,44.0,1030.0,0.45,990.0,False
28.6,46.2,1030.0,0.0,701.0,False
28.3,47.1,1030.0,0.0,925.0,False
28.8,45.4,1030.0,0.0,150.0,False
28.0,48.4,1030.0,0.73,615.0,False
29.5,44.4,1030.0,0.47,764.0,False
29.6,44.5,1030.0,0.0,246.0,False
27.8,49.9,1030.0,0.0,760.0,False
27.6,49.0,1030.0,0.52,572.0,False
29.4,44.1,1030.0,0.55,959.0,False
28.6,46.1,1030.0,0.05,673.0,False
28.3,47.2,1030.0,0.0,923.0,False
28.8,45.4,1030.0,0.0,477.0,False
28.0,48.4,1030.0,0.81,634.0,False
29.5,44.4,1030.0,0.48,516.0,False
29.6,44.4,1030.0,0.0,254.0,False
27.8,49.8,1030.0,0.0,760.0,False
27.6,49.0,1030.0,0.51,570.0,False
29.5,44.0,1030.0,0.59,919.0,False
28.6,46.2,1030.0,0.0,730.0,False
28.3,47.2,1030.0,0.0,923.0,False
28.9,45.4,1030.0,0.0,358.0,False
28.0,48.4,1030.0,0.79,650.0,False
29.5,44.5,1030.0,0.5,695.0,False
29.6,44.4,1030.0,0.25,170.0,False
27.8,51.0,1030.0,0.0,759.0,False
27.6,49.2,1030.0,0.57,570.0,False
29.5,44.0,1030.0,0.59,929.0,False
28.6,46.2,1030.0,0.0,686.0,False
28.3,47.2,1030.0,0.0,929.0,False
28.9,45.5,1030.0,0.0,350.0,False
28.0,48.2,1030.0,0.75,638.0,False
29.5,44.5,1030.0,0.54,832.0,False
29.5,44.6,1030.0,0.35,465.0,False
27.9,49.8,1030.0,0.0,797.0,False
27.6,49.1,1030.0,0.52,574.0,False
29.5,44.0,1030.0,0.6,1016.0,False
28.6,46.3,1030.0,0.0,765.0,False
28.3,47.3,1030.0,0.0,930.0,False
28.9,45.5,1030.0,0.0,345.0,False
28.0,48.4,1030.0,0.7,629.0,False
29.5,44.5,1030.0,0.57,765.0,False
29.5,44.8,1030.0,0.14,548.0,False
27.9,49.9,1030.0,0.0,818.0,False
27.6,49.2,1030.0,0.49,575.0,False
29.6,44.0,1030.0,0.61,1009.0,False
28.6,46.2,1030.0,0.0,741.0,False
28.3,47.3,1030.0,0.0,913.0,False
28.9,45.4,1030.0,0.0,202.0,False
28.0,48.4,1030.0,0.88,636.0,False
29.6,44.5,1030.0,0.56,531.0,False
29.5,44.8,1030.0,0.04,611.0,False
27.9,49.7,1030.0,0.0,818.0,False
27.7,49.2,1030.0,0.56,575.0,False
29.5,44.0,1030.0,0.73,1007.0,False
28.6,46.2,1030.0,0.0,705.0,False
28.4,47.2,1030.0,0.0,924.0,False
28.9,45.5,1030.0,0.0,556.0,False
28.0,48.4,1030.0,0.82,640.0,False
29.6,44.3,1030.0,0.51,734.0,False
29.5,44.8,1030.0,0.0,330.0,False
27.9,49.9,1030.0,0.0,818.0,False
27.7,49.1,1030.0,0.54,581.0,False
29.6,44.0,1030.0,0.63,960.0,False
28.6,46.2,1030.0,0.0,716.0,False
28.4,47.1,1030.0,0.0,931.0,False
29.0,45.5,1030.0,0.0,270.0,False
28.0,48.3,1030.0,0.83,624.0,False
29.6,44.4,1030.0,0.49,862.0,False
29.6,44.7,1030.0,0.0,169.0,False
27.9,49.7,1030.0,0.0,806.0,False
27.7,49.0,1030.0,0.57,580.0,False
29.6,43.9,1030.0,0.54,950.0,False
28.6,46.1,1030.0,0.0,695.0,False
28.4,47.1,1030.0,0.0,936.0,False
29.0,45.4,1030.0,0.0,557.0,False
28.0,48.4,1030.0,0.92,629.0,False
29.7,44.3,1030.0,0.56,355.0,False
29.7,44.5,1030.0,0.0,264.0,False
27.9,49.7,1030.0,0.0,802.0,False
27.7,49.0,1030.0,0.59,581.0,False
29.6,44.0,1030.0,0.66,1007.0,False
28.6,46.1,1030.0,0.0,730.0,False
28.4,47.1,1030.0,0.0,941.0,False
29.0,45.3,1030.0,0.0,473.0,False
28.1,48.4,1030.0,0.82,640.0,False
29.7,44.2,1030.0,0.51,695.0,False
29.6,44.6,1030.0,0.0,259.0,False
27.9,49.5,1030.0,0.0,790.0,False
27.7,49.0,1030.0,0.61,582.0,False
29.6,44.0,1030.0,0.75,1015.0,False
28.6,46.1,1030.0,0.0,772.0,False
28.4,47.1,1030.0,0.0,939.0,False
29.0,45.3,1030.0,0.0,454.0,False
28.1,48.3,1030.0,0.78,644.0,False
29.7,44.2,1030.0,0.54,527.0,False
29.6,44.7,1030.0,0.0,167.0,False
27.9,49.5,1030.0,0.0,780.0,False
27.7,49.1,1030.0,0.58,582.0,False
29.6,44.0,1030.0,0.6,999.0,False
28.7,46.0,1030.0,0.0,736.0,False
28.4,47.1,1030.0,0.0,949.0,False
29.0,45.3,1030.0,0.0,567.0,False
28.1,48.3,1030.0,0.83,650.0,False
29.7,44.2,1030.0,0.56,805.0,False
29.5,44.8,1030.0,0.07,594.0,False
28.0,49.3,1030.0,0.0,775.0,False
27.7,49.0,1030.0,0.74,583.0,False
29.6,44.0,1030.0,0.58,970.0,False
28.7,46.1,1030.0,0.0,751.0,False
28.4,47.2,1030.0,0.0,946.0,False
29.0,45.4,1030.0,0.0,308.0,False
28.1,48.3,1030.0,0.85,655.0,False
29.7,44.2,1030.0,0.54,878.0,False
29.6,44.8,1030.0,0.11,317.0,False
28.0,49.4,1030.0,0.0,777.0,False
27.7,48.9,1030.0,0.69,583.0,False
29.6,44.1,1030.0,0.64,959.0,False
28.7,46.2,1030.0,0.0,730.0,False
28.4,47.3,1030.0,0.0,952.0,False
29.1,45.3,1030.0,0.0,199.0,False
28.1,48.2,1030.0,0.8,661.0,False
29.7,44.2,1030.0,0.34,617.0,False
29.9,44.1,1030.0,0.0,562.0,False
28.0,49.5,1030.0,0.0,774.0,False
27.8,49.0,1030.0,0.71,585.0,False
29.6,44.0,1030.0,0.57,1009.0,False
28.7,46.2,1030.0,0.0,724.0,False
28.4,47.3,1030.0,0.0,953.0,False
29.1,45.3,1030.0,0.0,257.0,False
28.1,48.2,1030.0,0.79,647.0,False
29.7,44.2,1030.0,0.43,353.0,False
29.9,44.0,1030.0,0.0,314.0,False
28.0,49.6,1030.0,0.0,775.0,False
27.8,49.0,1030.0,0.66,579.0,False
29.6,43.9,1030.0,0.47,1031.0,False
28.7,46.2,1030.0,0.0,773.0,False
28.4,47.2,1030.0,0.0,956.0,False
29.1,45.3,1030.0,0.0,240.0,False
28.1,48.2,1030.0,0.8,651.0,False
29.7,44.3,1030.0,0.55,789.0,False
29.8,44.1,1030.0,0.0,180.0,False
28.0,49.4,1030.0,0.0,775.0,False
27.8,48.9,1030.0,0.65,582.0,False
29.6,43.9,1030.0,0.64,1000.0,False
28.7,46.2,1030.0,0.0,777.0,False
28.4,47.0,1030.0,0.0,969.0,False
29.1,45.3,1030.0,0.0,555.0,False
28.1,48.2,1030.0,0.8,663.0,False
29.7,44.3,1030.0,0.43,844.0,False
29.8,44.3,1030.0,0.07,169.0,False
28.0,49.4,1030.0,0.0,775.0,False
27.8,48.9,1030.0,0.76,583.0,False
29.7,43.9,1030.0,0.6,941.0,False
28.7,46.1,1030.0,0.0,758.0,False
28.4,47.1,1030.0,0.0,965.0,False
29.1,45.2,1030.0,0.0,618.0,False
28.1,48.2,1030.0,0.75,643.0,False
29.7,44.3,1030.0,0.48,695.0,False
29.7,44.4,1030.0,0.0,271.0,False
28.0,49.5,1030.0,0.0,776.0,False
27.9,48.9,1030.0,0.73,583.0,False
29.7,43.8,1030.0,0.71,932.0,False
28.7,46.1,1030.0,0.0,741.0,False
28.4,47.2,1030.0,0.0,948.0,False
29.1,45.2,1030.0,0.0,549.0,False
28.2,48.2,1030.0,0.83,641.0,False
29.7,44.3,1030.0,0.52,694.0,False
29.7,44.6,1030.0,0.0,162.0,False
